#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
jew	Jewel		1	1	2		0	0	0									invgswe				jewl		-1
k@k	The Book of Lies		1	1	2		0	0	0									invsbk2	255			grtz		-1
kazm	\grey;Квестовый Предмет\n\gold;Key of Sin	\blue;Открывает Портал в The Realm of Sin...	1	2	2		115	0	0									invmph				thng		-1
kbel	\grey;Квестовый Предмет\n\gold;Key of Lies	\blue;Открывает Портал в The Realm of Lies...	1	2	2		125	0	0									invmph				thng		-1
key	Ключ		1	1	2	1	0	0	0									invkey				key		-1
kfau	\grey;Квестовый Предмет\n\gold;Mind Warp	\blue;Открывает Портал в Fauztinville...	1	1	2		125	0	0									invrsc				thng		-1
kpac	\orange;Вишня		1	1	2		120	0	0									cherries				thng		-1
ksco	Gaya Wand		2	2	2		130	0	0									bobross				thng		-1
ktax	\orange;Пульсирующий Осколок Камня Мира	\yellow;- Смешать -\n\white;создадим новый мир, и наши дети будут знать лишь мир.''\n''...и поэтому наши братья не найдут нас здесь. Мы\n\n\dgrey;обрывками воспоминаний из древних времен\nКасаясь кристалла, ваш разум наполняется	1	1	2		0	0	0									invss1				thng		-1
ktbx	\orange;Пульсирующий Осколок Камня Мира	\yellow;- Смешать -\n\white;...не более, чем попытка объяснить непостижимое.''\n''Завесой? Конечно же, Инариус, ты не поддался пророчествам Итераэля.\n\nи опасностей, подстерегающих за Завесой.''\n''Санктуарий. Навсегда избавленный от Вечного Конфликта	1	1	2		0	0	0									invss1				thng		-1
ktcx	\orange;Пульсирующий Осколок Камня Мира	\yellow;- Смешать -\n\white;Эти миры - лишь песчинка в песках вселенной.''\n''Лилит... Небеса, Преисподняя, Санктуарий.\n\nЧто было прежде, не имеет значения!''\n''Камень был, есть и будет центром наших миров.	1	1	2		0	0	0									invss1				thng		-1
ktdx	\orange;Пульсирующий Осколок Камня Мира	\yellow;- Смешать -\n\white;что обитает за пределами нашего понимания.''\nнас в море возможностей, но мы не можем знать наверняка\nКамень Мира существовал с Начала Времен и защищал\n''Существует куда больше миров, чем где мы бывали.	1	1	2		0	0	0									invss1				thng		-1
ktex	\orange;Пульсирующий Осколок Камня Мира	\yellow;- Смешать -\n\white;Этот осколок - ключ, его полный потенциал должен быть раскрыт.\n\nоно раскрыло всех нас еще большей угрозе.\nСанктуарий прямому влиянию Небес и Преисподней -\nУничтожение Камня Мира не только подвергло\n\n\dgrey;...	1	1	2		0	0	0									invss1				thng		-1
ktfx	\orange;Пульсирующий Осколок Камня Мира	То, что есть осколок духа в земле Бесформенной\n\nТо, чего много и что может очистить душу\n\nТо, что есть у брата, спасителя и жертвы\n\nТо, что может олицетворять их сына и его последователя\n\nТо, что содержит писания бытия	1	1	2		0	0	0									invss1				thng		-1
ktgx	\orange;Пульсирующий Кристалл Камня Мира	И Путь расчистится, будьте готовы\n\nВеликая Руна Taha\nGreater Signet of Learning\nТеперь в него нужно вдохнуть Знания и Силы\n\n\dgrey;Кристалл Камня Мира перевыкован	1	1	2		0	0	0									invss3				thng		-1
ktox	\grey;Квестовый Предмет\n\gold;Dimensional Link	\red;Работает только в 5-ом Акте\n\blue;Открывает портал в Edge of Nothingness...	1	1	2		135	0	0									invrsc				thng		-1
ktpx	\grey;Квестовый Предмет\n\gold;Otherworldly Link	\red;Работает только в Акте 5\n\blue;Создает Портал в Пространственное Измерение...	1	1	2		130	0	0									invrsc				thng		-1
ktxx	\grey;Реагент Куба\n\gold;Ascendant Riftwalker Essence	\blue;Максимальные Стихийные Сопротивления +1%\n\grey;Смешайте с Riftwalker's Eye для Добавления Бонуса\n	1	1	2		0	0	0									Riftwalker3				thng		-1
ktyx	\grey;Реагент Куба\n\gold;Greater Riftwalker Essence	\blue;+1 ко Всем Навыкам\n\grey;Смешайте с вашим Riftwalker's Eye для Добавления Бонуса\n	1	1	2		0	0	0									Riftwalker2				thng		-1
ktzx	\gold;Riftwalker's Eye		1	1	2		105	0	0									evileye	255			grtz		-1
l@l	\grey;Квестовый Предмет\n\gold;Skinrender's Sigil	Смешайте в Кубе все 5 Sigil-ов с Ring of the Five\n	1	1	2		0	0	0									ring01				thng		-1
leek	:leek:	65\n- Рунные слова теперь можно искажать\n	1	2	2		0	0	0									leek				thng		-1
lms	'The Last Man Standing'\nНаграда за Событие:		2	2	2		0	0	0									lastman	255			grtz		-1
lok	Crystalline Flame Medallion		1	1	2		0	0	0									invvip	255			grtz		-1
ltbx	\orange;(Восстановленное)\nСокровище Fiacla Gear	Смешайте в Кубе для Открытия	2	2	2		0	0	0									illbeback				loot		-1
luv	Ключ от Черной башни		1	2	2		0	0	0									invmph	20			key		-1
m@m	\grey;Квестовый Предмет\n\gold;Spinecracker's Sigil	Смешайте в Кубе все 5 Sigil-ов с Ring of the Five\n	1	1	2		0	0	0									ring03				thng		-1
mec	Реагент Куба\n\orange;Meditation Candle		1	1	2		0	0	0									invcndl				thng		-1
mos1	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Амазонки\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Sacred Sunstone для Получения Бонуса\n\n(Только для Амазонки)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mos2	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Ассассина\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Shadow Vortex для Получения Бонуса\n\n(Только для Ассассина)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mos3	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Варвара\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Worldstone Orb для Получения Бонуса\n\n(Только для Варвара)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mos4	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Друида\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Caoi Dulra Fruit для Получения Бонуса\n\n(Только для Друида)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mos5	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Некроманта\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Soulstone Shard для Получения Бонуса\n\n(Только для Некроманта)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mos6	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Паладина\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Eye of Divinity для Получения Бонуса\n\n(Только для Паладина)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mos7	\grey;Реагент Куба\n\orange;Mirror of Shadows	\blue;+1 к Навыкам Колдуньи\nПолучаемый Физический Урон Уменьшается на 5\n\grey;Смешайте с Nexus Crystal для Получения Бонуса\n\n(Только для Колдуньи)	2	3	2		0	0	0									mirrorofshadows				thng		-1
mp1	Minor Mana Potion	Длительность: 7 секунд\nВосстановление Маны +100%	1	1	2		0	0	0									invmp1				mpot		-1
mp2	Light Mana Potion	Длительность: 7 секунд\nВосстановление Маны +125%	1	1	2		0	0	0									invmp2				mpot		-1
mp3	Mana Potion	Длительность: 7 секунд\nВосстановление Маны +150%	1	1	2		0	0	0									invmp3				mpot		-1
mp4	Greater Mana Potion	Длительность: 7 секунд\nВосстановление Маны +175%	1	1	2		0	0	0									invmp4				mpot		-1
mp5	Super Mana Potion	Длительность: 7 секунд\nВосстановление Маны +200%	1	1	2		0	0	0									invmp5				mpot		-1
mpf	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbpl				mpot		-1
mpo	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbps				mpot		-1
mss	Камень Души Мефисто		1	1	2		0	0	0									invmss	23			ques		-1
o@o	\grey;Квестовый Предмет\n\gold;Eyegouger's Sigil	Смешайте в Кубе все 5 Sigil-ов с Ring of the Five\n	1	1	2		0	0	0									ring06				thng		-1
obox	\red;Corrupted Treasure	(Чем старше руна, тем лучше предмет, но и тем дороже)\nЦена Восстановления: 20 000 - 500 000 Золота\nСмешайте с Arcane Crystal и Enchanted Rune для Восстановления	2	2	2		0	0	0									illbeblack				loot		-1
ooc	Реагент Куба\n\orange;Oil of Conjuration	70\nOil of Conjuration даёт шанс добавить\nбонус оружию заклинателей вместо\nиспользования Oil of Luck.\n\nНе работает на обычных и\nпревосходных вещах.\n\nOil + Оружие\n--> Предмет с бонусом с шансом 2/5\n(максимум 1 раз)\n\nОружие: +10% к Урону Заклинаний\n	1	1	2		0	0	0									oil_conjuration				thng		-1
p@p	\grey;Квестовый Предмет\n\gold;Fleshcutter's Sigil	Смешайте в Кубе все 5 Sigil-ов с Ring of the Five\n	1	1	2		0	0	0									ring07				thng		-1
pacb	\orange;Home Cherry	\dgrey;НЕ ГОВОРИТЕ НИКОМУ ЧТО ВЫ ТОЛЬКО ЧТО ВИДЕЛИ\nЭТИ ВИШЕНКИ ВЕРНУТ ВАС ДОМОЙ В БЕЗОПАСНОСТИ	1	1	2		0	0	0									cherries				thng		-1
q@q	\grey;Квестовый Предмет\n\gold;Bonehexer's Sigil	Смешайте в Кубе все 5 Sigil-ов с Ring of the Five\n	1	1	2		0	0	0									ring09				thng		-1
qbr	Khalim's Brain		1	1	2		0	0	0									invbrnz	17			ques		-1
qey	Khalim's Eye		1	1	2		0	0	0									inveye	17			ques		-1
qhr	Khalim's Heart		1	1	2		0	0	0									invhrt	17			ques		-1
qll	Перо		1	1	2		0	0	0									invquil				body		-1
qrel	\gold;Relic Orb	Смешайте для Получения Награды\n\dgrey;Награда за Победу над Адовым Баалом	2	2	2		0	0	0									invrelicbox				thng		-1
qu2	\grey;Реагент Куба\n\orange;Arcane Shards (2)	90\nСоздание Arcane Crystals:\n\n5 Arcane Shards\n--> Arcane Crystal\n	1	1	2		0	0	0									invfary2				thng		-1
qu3	\grey;Реагент Куба\n\orange;Arcane Shards (3)	90\nСоздание Arcane Crystals:\n\n5 Arcane Shards\n--> Arcane Crystal\n	1	1	2		0	0	0									invfary3				thng		-1
qu4	\grey;Реагент Куба\n\orange;Arcane Shards (4)	90\nСоздание Arcane Crystals:\n\n5 Arcane Shards\n--> Arcane Crystal\n	1	1	2		0	0	0									invfary4				thng		-1
qul	\grey;Реагент Куба\n\orange;Arcane Shards (1)	90\nСоздание Arcane Crystals:\n\n5 Arcane Shards\n--> Arcane Crystal\n	1	1	2		0	0	0									invfary1				thng		-1
qum	\grey;Реагент Куба\n\orange;Arcane Crystal	80 \nС Arcane Crystals можно создавать и\nулучшать Ранговые Уники:\n\n2 Crystals + Ранговая Вещь + Oil of Ench.\n--> Ранговый Уник\n\n1 Crystal + Ранговый Уник\n--> Уник рангом выше\n\nУлучшение Shrine'ом:\nМожно улучшать Священные (Sacred)\nКрафтовые, Почётные и Редкие вещи\nдля дополнительных бонусов.\n\n2 Crystals + Вещь + Shrine\n--> Вещь с Бонусами\n(максимум 1 раз)\n	1	1	2		0	0	0									gemcontainer				thng		-1
r01	\purple;El Rune		1	1	2		6	0	0									invrEl				rune		-1
r02	\purple;Eld Rune		1	1	2		8	0	0									invrEld				rune		-1
r03	\purple;Tir Rune		1	1	2		10	0	0									invrTir				rune		-1
r04	\purple;Nef Rune		1	1	2		13	0	0									invrNef				rune		-1
r05	\purple;Eth Rune		1	1	2		15	0	0									invrEth				rune		-1
r06	\purple;Ith Rune		1	1	2		18	0	0									invrIth				rune		-1
r07	\purple;Tal Rune		1	1	2		20	0	0									invrTal				rune		-1
r08	\purple;Ral Rune		1	1	2		23	0	0									invrRal				rune		-1
r09	\purple;Ort Rune		1	1	2		25	0	0									invrOrt				rune		-1
r10	\purple;Thul Rune		1	1	2		28	0	0									invrThul				rune		-1
r11	\purple;Amn Rune		1	1	2		30	0	0									invrAmn				rune		-1
r12	\purple;Sol Rune		1	1	2		33	0	0									invrSol				rune		-1
r13	\purple;Shael Rune		1	1	2		35	0	0									invrShae				rune		-1
r14	\purple;Dol Rune		1	1	2		38	0	0									invrDol				rune		-1
r15	\purple;Hel Rune		1	1	2		40	0	0									invrHel				rune		-1
r16	\purple;Io Rune		1	1	2		43	0	0									invrIo				rune		-1
r17	\purple;Lum Rune		1	1	2		45	0	0									invrLum				rune		-1
r18	\purple;Ko Rune		1	1	2		48	0	0									invrKo				rune		-1
r19	\purple;Fal Rune		1	1	2		50	0	0									invrFal				rune		-1
r20	\purple;Lem Rune		1	1	2		53	0	0									invrLem				rune		-1
r21	\purple;Pul Rune		1	1	2		55	0	0									invrPul				rune		-1
r22	\purple;Um Rune		1	1	2		58	0	0									invrUm				rune		-1
r23	\purple;Mal Rune		1	1	2		60	0	0									invrMal				rune		-1
r24	\purple;Ist Rune		1	1	2		63	0	0									invrIst				rune		-1
r25	\purple;Gul Rune		1	1	2		65	0	0									invrGul				rune		-1
r26	\purple;Vex Rune		1	1	2		68	0	0									invrVex				rune		-1
r27	\purple;Ohm Rune		1	1	2		70	0	0									invrOhm				rune		-1
r28	\purple;Lo Rune		1	1	2		73	0	0									invrLo				rune		-1
r29	\purple;Sur Rune		1	1	2		75	0	0									invrSur				rune		-1
r30	\purple;Ber Rune		1	1	2		78	0	0									invrBer				rune		-1
r31	\purple;Jah Rune		1	1	2		80	0	0									invrJo				rune		-1
r32	\purple;Cham Rune		1	1	2		83	0	0									invrCham				rune		-1
r33	\purple;Zod Rune		1	1	2		85	0	0									invrZod				rune		-1
r34	\purple;Sha Rune		1	1	2		99	0	0									r-a-05				rune		-1
r35	\purple;Lah Rune		1	1	2		99	0	0									r-a-06				rune		-1
r36	\purple;Kur Rune		1	1	2		99	0	0									r-a-07				rune		-1
r37	\purple;Ix Rune		1	1	2		99	0	0									r-a-08				rune		-1
r38	\purple;Thur Rune		1	1	2		99	0	0									r-a-09				rune		-1
r39	\purple;Nas Rune		1	1	2		99	0	0									r-a-10				rune		-1
r40	\purple;Ath Rune		1	1	2		99	0	0									r-a-11				rune		-1
r41	\purple;Kra Rune		1	1	2		99	0	0									r-a-12				rune		-1
r42	\purple;Vith Rune		1	1	2		99	0	0									r-a-13				rune		-1
r43	\purple;No Rune		1	1	2		99	0	0									r-a-14				rune		-1
r44	\purple;Yul Rune		1	1	2		99	0	0									r-a-15				rune		-1
r45	\purple;Thai Rune		1	1	2		99	0	0									r-a-16				rune		-1
r46	\purple;Rha Rune		1	1	2		99	0	0									r-a-17				rune		-1
r47	\purple;Xar Rune		1	1	2		99	0	0									r-a-18				rune		-1
r48	\purple;Nih Rune		1	1	2		99	0	0									r-a-01				rune		-1
r49	\purple;Lai Rune		1	1	2		99	0	0									r-a-02				rune		-1
r50	\purple;On Rune		1	1	2		99	0	0									r-a-03				rune		-1
r51	\grey;Great Rune\n\purple;Taha Rune		1	1	2		100	0	0									r-d-02				rune		-1
r52	\grey;Great Rune\n\purple;Ghal Rune		1	1	2		100	0	0									r-d-05				rune		-1
r53	\grey;Great Rune\n\purple;Qor Rune		1	1	2		100	0	0									r-d-11				rune		-1
r54	\grey;Great Rune\n\purple;Krys Rune		1	1	2		100	0	0									r-d-07				rune		-1
r55	\grey;Great Rune\n\purple;Auhe Rune		1	1	2		100	0	0									r-d-04				rune		-1
r56	\grey;Great Rune\n\purple;Sha'ad Rune		1	1	2		100	0	0									r-d-12				rune		-1
r57	\grey;Elemental Rune\n\purple;Fire Rune		1	1	2		100	0	0									fire-rune				xrun		-1
r58	\grey;Elemental Rune\n\purple;Stone Rune		1	1	2		100	0	0									phys-rune				xrun		-1
r59	\grey;Elemental Rune\n\purple;Arcane Rune		1	1	2		100	0	0									magic-rune				xrun		-1
r60	\grey;Elemental Rune\n\purple;Poison Rune		1	1	2		100	0	0									pois-rune				xrun		-1
r61	\grey;Elemental Rune\n\purple;Light Rune		1	1	2		100	0	0									ltng-rune				xrun		-1
r62	\grey;Elemental Rune\n\purple;Ice Rune		1	1	2		100	0	0									cold-rune				xrun		-1
r98	\grey;Enchanted Rune\n\purple;Xis Rune	Можно Смешать с Обычной Руной	1	1	2		120	0	0									ultra-rune				xrun		-1
r99	\grey;Primal Rune\n\purple;Runestone		1	1	2		0	0	0									BlankRune				thng,esse		-1
r@r	\grey;Квестовый Предмет\n\gold;Ring of the Five	Смешайте в Кубе все 5 Sigil-ов с Ring of the Five\n	1	1	2		0	0	0									ring08				kill		-1
rc01	\orange;El Контейнер (01)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrElC				thng		-1
rc02	\orange;Eld Контейнер (02)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrEldC				thng		-1
rc03	\orange;Tir Контейнер (03)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrTirC				thng		-1
rc04	\orange;Nef Контейнер (04)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrNefC				thng		-1
rc05	\orange;Eth Контейнер (05)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrEthC				thng		-1
rc06	\orange;Ith Контейнер (06)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrIthC				thng		-1
rc07	\orange;Tal Контейнер (07)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrTalC				thng		-1
rc08	\orange;Ral Контейнер (08)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrRalC				thng		-1
rc09	\orange;Ort Контейнер (09)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrOrtC				thng		-1
rc10	\orange;Thul Контейнер (10)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrThulC				thng		-1
rc11	\orange;Amn Контейнер (11)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrAmnC				thng		-1
rc12	\orange;Sol Контейнер (12)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrSolC				thng		-1
rc13	\orange;Shael Контейнер (13)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrShaeC				thng		-1
rc14	\orange;Dol Контейнер (14)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrDolC				thng		-1
rc15	\orange;Hel Контейнер (15)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrHelC				thng		-1
rc16	\orange;Io Контейнер (16)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrIoC				thng		-1
rc17	\orange;Lum Контейнер (17)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrLumC				thng		-1
rc18	\orange;Ko Контейнер (18)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrKoC				thng		-1
rc19	\orange;Fal Контейнер (19)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrFalC				thng		-1
rc20	\orange;Lem Контейнер (20)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrLemC				thng		-1
rc21	\orange;Pul Контейнер (21)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrPulC				thng		-1
rc22	\orange;Um Контейнер (22)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrUmC				thng		-1
rc23	\orange;Mal Контейнер (23)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrMalC				thng		-1
rc24	\orange;Ist Контейнер (24)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrIstC				thng		-1
rc25	\orange;Gul Контейнер (25)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrGulC				thng		-1
rc26	\orange;Vex Контейнер (26)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrVexC				thng		-1
rc27	\orange;Ohm Контейнер (27)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrOhmC				thng		-1
rc28	\orange;Lo Контейнер (28)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrLoC				thng		-1
rc29	\orange;Sur Контейнер (29)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrSurC				thng		-1
rc30	\orange;Ber Контейнер (30)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrBerC				thng		-1
rc31	\orange;Jah Контейнер (31)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrJoC				thng		-1
rc32	\orange;Cham Контейнер (32)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrChamC				thng		-1
rc33	\orange;Zod Контейнер (33)	(Нажмите ПКМ чтобы Собрать)	1	1	2		0	0	0									invrZodC				thng		-1
rin	Ring		1	1	2		0	0	0									invrin				ring		-1
ripx	\dgrey;Wings of the Departed	\yellow;Покойся с Миром\n\orange;1951 - 2017\nПамяти Michael Exchange\n\n\grey;Нажмите ПКМ чтобы отдать Дань Уважения	1	1	2		0	0	0									DepartedWing				hpot		-1
rpl	FLYING POLAR BUFFALO ERROR		1	1	2	1	0	0	0									invrpl				hpot		-1
rps	FLYING POLAR BUFFALO ERROR		1	1	2	1	0	0	0									invrps				hpot		-1
rvl	Full Rejuvenation Potion	Длительность: 7 секунд\nВосстановление Маны +200%\nВосстанавливает 13% Жизни (макс. 15 000 единиц) в секунду	1	1	2		0	0	0									invvpl				rpot		-1
rvs	Rejuvenation Potion	Длительность: 7 секунд\nВосстановление Маны +125%\nВосстанавливает 12% Жизни (макс. 15 000 единиц) в секунду	1	1	2		0	0	0									invvps				rpot		-1
rx01	\grey;Enchanted Rune (01)\n\purple;Ol Rune		1	1	2		90	0	0									xisEl				erun		-1
rx02	\grey;Enchanted Rune (02)\n\purple;Elq Rune		1	1	2		90	0	0									xisEld				erun		-1
rx03	\grey;Enchanted Rune (03)\n\purple;Tyr Rune		1	1	2		90	0	0									xisTir				erun		-1
rx04	\grey;Enchanted Rune (04)\n\purple;Nif Rune		1	1	2		95	0	0									xisNef				erun		-1
rx05	\grey;Enchanted Rune (05)\n\purple;Xeth Rune		1	1	2		95	0	0									xisEth				erun		-1
rx06	\grey;Enchanted Rune (06)\n\purple;Xith Rune		1	1	2		95	0	0									xisIth				erun		-1
rx07	\grey;Enchanted Rune (07)\n\purple;Thal Rune		1	1	2		100	0	0									xisTal				erun		-1
rx08	\grey;Enchanted Rune (08)\n\purple;Rhal Rune		1	1	2		100	0	0									xisRal				erun		-1
rx09	\grey;Enchanted Rune (09)\n\purple;Urt Rune		1	1	2		100	0	0									xisOrt				erun		-1
rx10	\grey;Enchanted Rune (10)\n\purple;Tuul Rune		1	1	2		100	0	0									xisThul				erun		-1
rx11	\grey;Enchanted Rune (11)\n\purple;Ahmn Rune		1	1	2		100	0	0									xisAmn				erun		-1
rx12	\grey;Enchanted Rune (12)\n\purple;Zol Rune		1	1	2		100	0	0									xisSol				erun		-1
rx13	\grey;Enchanted Rune (13)\n\purple;Shaen Rune		1	1	2		105	0	0									xisShael				erun		-1
rx14	\grey;Enchanted Rune (14)\n\purple;Doj Rune		1	1	2		105	0	0									xisDol				erun		-1
rx15	\grey;Enchanted Rune (15)\n\purple;Hem Rune		1	1	2		105	0	0									xisHel				erun		-1
rx16	\grey;Enchanted Rune (16)\n\purple;Iu Rune		1	1	2		105	0	0									xisIo				erun		-1
rx17	\grey;Enchanted Rune (17)\n\purple;Lux Rune		1	1	2		105	0	0									xisLum				erun		-1
rx18	\grey;Enchanted Rune (18)\n\purple;Ka Rune		1	1	2		105	0	0									xisKo				erun		-1
rx19	\grey;Enchanted Rune (19)\n\purple;Fel Rune		1	1	2		110	0	0									xisFal				erun		-1
rx20	\grey;Enchanted Rune (20)\n\purple;Lew Rune		1	1	2		110	0	0									xisLem				erun		-1
rx21	\grey;Enchanted Rune (21)\n\purple;Phul Rune		1	1	2		110	0	0									xisPul				erun		-1
rx22	\grey;Enchanted Rune (22)\n\purple;Un Rune		1	1	2		110	0	0									xisUm				erun		-1
rx23	\grey;Enchanted Rune (23)\n\purple;Mhal Rune		1	1	2		110	0	0									xisMal				erun		-1
rx24	\grey;Enchanted Rune (24)\n\purple;Yst Rune		1	1	2		110	0	0									xisIst				erun		-1
rx25	\grey;Enchanted Rune (25)\n\purple;Gur Rune		1	1	2		115	0	0									xisGul				erun		-1
rx26	\grey;Enchanted Rune (26)\n\purple;Vez Rune		1	1	2		115	0	0									xisVex				erun		-1
rx27	\grey;Enchanted Rune (27)\n\purple;Ohn Rune		1	1	2		115	0	0									xisOhm				erun		-1
rx28	\grey;Enchanted Rune (28)\n\purple;Loz Rune		1	1	2		115	0	0									xisLo				erun		-1
rx29	\grey;Enchanted Rune (29)\n\purple;Zur Rune		1	1	2		115	0	0									xisSur				erun		-1
rx30	\grey;Enchanted Rune (30)\n\purple;Bur Rune		1	1	2		115	0	0									xisBer				erun		-1
rx31	\grey;Enchanted Rune (31)\n\purple;Iah Rune		1	1	2		120	0	0									xisJah				erun		-1
rx32	\grey;Enchanted Rune (32)\n\purple;Yham Rune		1	1	2		120	0	0									xisCham				erun		-1
rx33	\grey;Enchanted Rune (33)\n\purple;Xod Rune		1	1	2		120	0	0									xisZod				erun		-1
s001	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Celestia's Charge	1	1	2		0	0	0									itsababybox				loot		-1
s002	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Celestia's Passion	1	1	2		0	0	0									itsababybox				loot		-1
s003	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Celestia's Ribbon	1	1	2		0	0	0									itsababybox				loot		-1
s004	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Celestia's Wings	1	1	2		0	0	0									itsababybox				loot		-1
s005	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Earth	1	1	2		0	0	0									itsababybox				loot		-1
s006	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Fire	1	1	2		0	0	0									itsababybox				loot		-1
s007	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Frost	1	1	2		0	0	0									itsababybox				loot		-1
s008	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Water	1	1	2		0	0	0									itsababybox				loot		-1
s009	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Red Vex' Curse	1	1	2		0	0	0									itsababybox				loot		-1
s010	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Red Vex' Flayer	1	1	2		0	0	0									itsababybox				loot		-1
s011	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Red Vex' Idol	1	1	2		0	0	0									itsababybox				loot		-1
s012	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Red Vex' Sin	1	1	2		0	0	0									itsababybox				loot		-1
s013	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vasily's Crescent	1	1	2		0	0	0									itsababybox				loot		-1
s014	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vasily's Eclipse	1	1	2		0	0	0									itsababybox				loot		-1
s015	Смешайте с двумя Arcane Crystal для создания \green;Комплектной Вещи\n\orange;Explorer's Cache	Vasily's Falling Star	1	1	2		0	0	0									itsababybox				loot		-1
