Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
super_zakarum	4	4	144	2	2		0	hth	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1				1	1										1	1				4	81	81	255	xxx	xxx	1			NU		0
super_kabraxis	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	4	255	64	0	xxx	xxx	1			NU		0
summon_kingkong	3	3	96	3	3		0	hth	3	lit,th2,th3,th4,th5	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1					4	0	255	0	xxx	xxx	1			NU		0
hiddenboss	3	2	144	2	2		2	hth	3	hod	lit		med	med		flc,lsd,bsd,smc		rsp	lsp	unh						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	0	0	255	xxx	xxx	1			NU		0
hiddenminion	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1					1					1				1	2	255	0	0	xxx	xxx	1			NU		0
regu_elemental	3	2	112	2	2		0	hth	3		lit																1															1	1	1	1		1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1										2	5	255	60	0	xxx	xxx	1			NU		0
betrayer	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255	0	0	xxx	xxx	1			NU		0
voidarchons	3	3	96	1	1		1	hth	3		lit							lit									1							1								2	1	1	1	1	1				1					1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1						1					9	255	0	255	xxx	xxx	1			NU		0
evilrat	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	128	255	64	xxx	xxx	1			NU		0
shadowfiends	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1									1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1	1				1	1	1		1		1					1			2	1	4	255	255	0	xxx	xxx	1			NU		0
familiarbats	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1		1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	4	0	255	255	xxx	xxx	1			NU		0
deathknights	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	3	255	0	0	xxx	xxx	1			NU		0
elite_gargoyle4	3	2	96	2	2		0	1hs	3	hed	lit				lsd	lsd		lit	lit							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	192	0	xxx	xxx	1			NU		0
elite_zakarumcleric4	3	2	96	2	2		0	hth	3		lit							lit									1							1		1						3	1			1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1				2		255	255	255	xxx	xxx	1			NU		0
elite_zakarumslave4	3	2	96	2	2		1	hth	3	nil	zz1,zz2,zz3,zz4,zz5,zz6,zz7							btx,hal,pax,scy								1	1							1								3	1			1	1	1								1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	2		255	255	255	xxx	xxx	1			NU		0
elite_wisp4	2	3	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														3	255	178	64	xxx	xxx	1			NU		0
elite_wingedfiend4	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	2	64	64	255	xxx	xxx	1			NU		0
elite_viper4	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	178	64	xxx	xxx	1			NU		0
elite_undeadmage4	3	3	112	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4	0	255	0	xxx	xxx	1			NU		0
elite_undeadknight5	3	2	144	2	2		2	hth	3	hrn	lit		med	med		flc,lsd,bsd,smc		rsp	lsp	pos,fir,col,unh						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	178	64	xxx	xxx	1			NU		0
elite_undeadknight3	3	2	144	2	2		2	hth	3	hrn	lit		med	med		flc,lsd,bsd,smc		rsp	lsp	pos,fir,col,unh						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	178	64	xxx	xxx	1			NU		0
elite_undeadbird4	2	1	96	2	2		0	hth	3		lit																1															1	1			1	1				1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1	1								1				1				1	1	1				1					1				1	4	255	64	0	xxx	xxx	1			NU		0
elite_turtle5	2	2	64	3	3		0	hth	3	lit	lit				lit,med,hvy		med,hvy	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	3	255	178	0	xxx	xxx	1			NU		0
elite_toad5	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	4	255	0	192	xxx	xxx	1			NU		0
elite_succubusclan5	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	64	255	64	xxx	xxx	1			NU		0
elite_stormcaster3	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	3	255	178	0	xxx	xxx	40	10	11	NU		0
elite_spidey4	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1					3	64	255	64	xxx	xxx	1			NU		0
elite_skelmage	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		pos	pos				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	255	128	xxx	xxx	1			xx	SkeletonRaise	0
elite_broodling	1	1	32	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1					2	0	255	0	xxx	xxx	1			NU		0
elite_roguebow5	3	2	96	2	2		0	bow	3	lit	lit	lit	lit	lit	lit	lbb,lbw,sbb,sbw		lit	lit	lit						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1	3	255	178	0	xxx	xxx	1			NU		0
elite_rogue2h5	3	2	96	2	2		2	2ht	3	hvy	hvy	hvy	hvy	hvy	pik,spr,tri			hvy	hvy	hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
elite_rogue1h5	3	2	80	2	2		0	1hs	3	lit	lit	lit	lit	lit	axe,clb,fla,flc,hax,lsd,mac,scm,ssd,whm,sbr		nil,buc,lrg,kit	lit	lit	lit						1	1	1	1	1	1		1	1	1	1						10	1			1	1		1						1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
elite_quills4	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	2	128	255	64	xxx	xxx	1			NU		0
elite_evilpriest5	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	64	0	255	xxx	xxx	1			NU		0
summon_darkwarden	3	3	112	3	3		0	hth	3		lit																1				1			1								3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	255	128	128	xxx	xxx	1			NU		0
elite_bigcat4	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	178	64	xxx	xxx	1			NU		0
elite_hthcat4	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	178	64	xxx	xxx	1			NU		0
elite_javcat4	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	178	64	xxx	xxx	1			NU		0
elite_infernalteddy5	3	3	104	3	3		0	hth	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	255	255	64	xxx	xxx	1			NU		0
elite_inflate5	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
elite_icedemon3	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	3	255	0	64	xxx	xxx	1	9	10	NU		0
elite_ghost5	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
elite_gnat4	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	0	255	64	xxx	xxx	1			NU		0
elite_fallenchild5	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	64	0	255	xxx	xxx	1			S1		0
elite_fallenfather5	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	64	0	255	xxx	xxx	1			NU		0
elite_killermoo5	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1				1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1				1	1					1		1		1	2	255	128	0	xxx	xxx	1			NU		0
elite_lightning4	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		3	212	0	255	xxx	xxx	1			NU		0
elite_balrog4	3	3	96	3	3		2	hth	3		lit				flb,wax,wsc,wsd												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	64	255	96	xxx	xxx	1	10	11	NU		0
elite_corpsespitter3	3	2	96	3	3		1	hth	3		lit																1															1	1			1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		255	255	255	xxx	xxx	1			NU		0
elite_goatpriest5	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	0	xxx	xxx	1			NU		0
elite_goatwarrior5	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	255	255	0	xxx	xxx	1			NU		0
elite_croaky3	3	1	112	2	2		0	hth	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2	3	255	81	81	xxx	xxx	1			NU		0
elite_dead4	3	2	72	2	2		0	hth	12	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy				lit,med,hvy	lit,med,hvy	bld,lhr,shr						1	1	1	1	1				1	1	1						8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1		1	2	1	3	92	255	0	xxx	xxx	1			NU		0
elite_fallenhero5	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4	255	0	255	xxx	xxx	1			NU		0
elite_archskel5	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1					3	128	255	32	xxx	xxx	1			NU		0
elite_evilskel5	3	2	80	2	2		0	1hs	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	axe,fla,hax,hax,hax,mac,mac,mac,scm,scm		nil,buc,lrg,kit,sml	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			3	128	255	32	xxx	xxx	1			NU		0
elite_flayergun5	1	1	48	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
elite_flayerhth5	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
elite_aciddog5	3	1	96	2	2		0	hth	12		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1	2	0	255	0	xxx	xxx	1			NU		0
elite_alibaba5	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	2	0	0	255	xxx	xxx	1			NU		0
elite_ape5	3	3	96	3	3		0	hth	3		lit																1														1	2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	255	178	64	xxx	xxx	1			NU		0
elite_beetle5	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1			1		4	255	0	0	xxx	xxx	1			NU		0
shenk1	3	3	96	3	3		0	hth	3	lit	lit		lit	lit		lit		lit	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		128	255	64	xxx	xxx	1			NU		0
divebomb1	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1	2	0	0	255	xxx	xxx	1			NU		0
elite_wispA	2	3	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														3	255	178	64	xxx	xxx	1			NU		0
elite_wingedfiendA	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	2	64	64	255	xxx	xxx	1			NU		0
elite_toadA	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	4	255	0	192	xxx	xxx	1			NU		0
elite_spideyA	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1					3	64	255	64	xxx	xxx	1			NU		0
elite_skelmageA	3	2	80	2	2		0	hth	3	hvy	hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		pos	pos				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	255	128	xxx	xxx	1			xx	SkeletonRaise	0
elite_roguebowA	3	2	96	2	2		0	bow	3	med	hvy	hvy	hvy	hvy	lit	lbb,lbw,sbb,sbw		hvy	hvy	hvy						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1	3	255	178	0	xxx	xxx	1			NU		0
elite_rogue2hA	3	2	96	2	2		2	2ht	3	hvy	hvy	hvy	hvy	hvy	pik,spr,tri			hvy	hvy	hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
elite_quillsA	3	1	96	3	3		0	hth	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	64	xxx	xxx	1			NU		0
elite_evilpriestA	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255	0	64	xxx	xxx	1			NU		0
elite_beetleA	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1			1		4	255	255	0	xxx	xxx	1			NU		0
elite_javcatA	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	128	64	255	xxx	xxx	1			NU		0
elite_infernalteddyA	3	3	104	3	3		0	hth	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	128	128	255	xxx	xxx	1			NU		0
elite_inflateA	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
elite_ghostA	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
elite_gnatA	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	0	64	255	xxx	xxx	1			NU		0
elite_fallenchildA	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	64	255	255	xxx	xxx	1			S1		0
elite_fallenfatherA	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	64	255	255	xxx	xxx	1			NU		0
elite_goatpriestA	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	0	0	255	xxx	xxx	1			NU		0
elite_goatwarriorA	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	0	255	255	xxx	xxx	1			NU		0
elite_croakyA	3	1	112	2	2		0	hth	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2	3	81	255	128	xxx	xxx	1			NU		0
elite_deadA	3	2	72	2	2		0	hth	12	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy				lit,med,hvy	lit,med,hvy	bld,lhr,shr						1	1	1	1	1				1	1	1						8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	2	1	3	92	255	0	xxx	xxx	1			NU		0
elite_fallenheroA	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4	178	255	96	xxx	xxx	1			NU		0
elite_archskelA	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1					3	128	255	32	xxx	xxx	1			NU		0
elite_evilskelA	3	2	80	2	2		0	1hs	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	axe,fla,hax,hax,hax,mac,mac,mac,scm,scm		nil,buc,lrg,kit,sml	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			3	128	255	32	xxx	xxx	1			NU		0
elite_aciddogA	3	1	96	2	2		0	hth	12		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1	2	0	255	0	xxx	xxx	1			NU		0
