Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1	1	1	19	68	16				301	263	dmg-minion		7	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				316	263	dmg-minion		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	264	hp-minion		2	6	Jewel only											jewl												0	0	0
NoDesc	1	1	1	19	68	16				301	264	hp-minion		7	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				316	264	hp-minion		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	49		41				243	254	str%		1	2	Jewel only											jewl												0	0	0
NoDesc	1	1	1	49		41				243	254	dex%		1	2	Jewel only											jewl												0	0	0
NoDesc	1	1	1	49		41				243	254	enr%		1	2	Jewel only											jewl												0	0	0
NoDesc	1	1	1	49		41				243	254	vit%		1	2	Jewel only											jewl												0	0	0
NoDesc	1	1	1	49		41				243	254	all-stats%		1	1	Jewel only											jewl												0	0	0
NoDesc	1	1	1	15		12				191	205	block		1	1												shld												0	0	0
NoDesc	1		1	24		20				150	205	block		2	2												shld												0	0	0
NoDesc	1		1	34	75	28				186	205	block		3	3												shld												0	0	0
NoDesc	1		1	44	90	36				148	205	block		4	4												shld												0	0	0
NoDesc	1		1	53		44				344	205	block		5	5												shld												0	0	0
NoDesc	1		1	48		40				33	217	oskill	859	2	10	Spiral Dance											stor	scrd											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	642	2	6	Scatter Shot											nxbw												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	690	4	12	Cautious Strike											bswd	baxe						2hbs	2hbx				0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	573	4	12	Merc Claw Tornado											aspe												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	702	16	24	Glacial Nova											dstf	pelt	stor	orb	scrd								0	0	0
NoDesc	1		1	48		40				33	217	oskill	704	24	30	Lightning Cascade Old											stor												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	873	2	5	Rune of Mana											h2h	ishd											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	444	21	26	Other Possess											nscy	nstf	wand										0	0	0
NoDesc	1	1	1	24		20				50	217	oskill	898	4	8	Typhoon											bow	xbow	misl										0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	906	17	29	Static Ward	extra-ltng		41	60							bswd	baxe	phlm										0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	899	17	29	Squall Gust											dbow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	892	9	13	Ancients Hand											bswd	baxe	phlm										0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	890	15	27	Tantrum											bow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	891	14	20	Gorefest											weap	glov	tors					bow	xbow				0	0	0
NoDesc	1	1	1	24		20				50	217	oskill	904	19	23	Clobber											weap	glov	tors					bow	xbow				0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	997	9	13	Cold Fear											stor	head											0	0	0
NoDesc	1		1	48		40				33	217	oskill	998	15	27	Frozen Soul											staf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	999	14	20	Lightning Wall											staf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1000	19	23	Searing Orb											ashd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1001	12	15	DisinUber											glov												0	0	0
NoDesc	1		1	48		40				33	217	oskill	1002	21	29	Venomous Spirit											nstf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1003	21	29	Inner Fire											belt												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1010	11	18	Hawk Talons											taxe	phlm	belt										0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1012	6	19	Whirlpool											axe	mace	hamm	boot									0	0	0
NoDesc	1	1	1	24		20				50	217	oskill	1011	6	19	Skill Spiral Dance											scrd	stor											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1014	6	11	Call Leprechaun											dstf	pelt											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1016	7	12	Dominate											dstf	pelt											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1018	8	29	Elvensong											dstf	pelt											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1022	21	29	Exploding Totem											wand	nstf	nknf	nscy	head								0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	17	8	21	Deathstrike											nxbw												0	0	0
NoDesc	1	1	1	48		40				66	217	oskill	18	8	21	Soulshatter											nknf	nscy											0	0	0
NoDesc	1			48		40				33	217	oskill	20	7	14	Horned God											orb	stor											0	0	0
NoDesc	1			48		40				33	217	oskill	21	21	29	Holy Trap											scep												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	22	16	22	Fear Bomb Totem											wand	nstf	nknf	nscy	head								0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1005	27	30	Disintegrate											staf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	809	21	26	Rune of Fire											h2h	boot											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1008	21	26	Rune of Ice											h2h	boot											0	0	0
NoDesc	1	1	1	24		20				33	217	oskill	1021	19	28	Summon Darklings											nstf	wand	head										0	0	0
NoDesc	1		1	80		80				82	206	dmg-max		351	400												weap							wand	orb	staf	scep		0	0	0
NoDesc	1		1	80		60				9	206	dmg-max		351	400	Crystalline	dur%		-50	-50							swor	axe	spea										0	0	0
NoDesc	1	1	1	1	21	0				168	203	dex		1	5												pelt												0	0	0
NoDesc	1	1	1	8	31	6				232	203	dex		6	10												pelt												0	0	0
NoDesc	1	1	1	14	42	12				296	203	dex		11	15												pelt												0	0	0
NoDesc	1	1	1	20	53	17				360	203	dex		16	20												pelt												0	0	0
NoDesc	1	1	1	27	63	22				424	203	dex		21	25												pelt												0	0	0
NoDesc	1	1	1	33	74	28				488	203	dex		26	30												pelt												0	0	0
NoDesc	1	1	1	40	85	33				552	203	dex		31	35												pelt												0	0	0
NoDesc	1	1	1	46	90	38				539	203	dex		36	40												pelt												0	0	0
NoDesc	1	1	1	52	90	44				595	203	dex		41	45												pelt												0	0	0
NoDesc	1	1	1	59	90	49				651	203	dex		46	50												pelt												0	0	0
NoDesc	1	1	1	80		66				833	203	dex		51	75												pelt												0	0	0
NoDesc	1	1	1	8	50	6				30	223	hit-skill	833	10	39	Bloodstar											bow	thro											0	0	0
NoDesc	1		1	24		20				40	223	hit-skill	318	2	36	Pounce											mele							staf	wand	orb			0	0	0
NoDesc	1	1	1	40		33				50	223	hit-skill	998	15	9	Frozen Soul											bow	thro											0	0	0
NoDesc	1	1	1	56		46				60	223	hit-skill	438	1	16	Brimstone											mele							staf	wand	orb			0	0	0
NoDesc	1	1	1	72		60				70	223	hit-skill	811	5	56	Death Star											weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	8	50	6				30	223	att-skill	467	20	11	Lorenado											glov												0	0	0
NoDesc	1	1	1	24		20				40	223	att-skill	311	5	27	Lava Pit											amul												0	0	0
NoDesc	1	1	1	40		33				50	223	att-skill	980	7	5	Stormblast											glov												0	0	0
NoDesc	1		1	56		46				60	223	att-skill	964	20	8	Earthquake											boot												0	0	0
NoDesc	1	1	1	72		60				70	223	att-skill	963	5	13	Disintegrate											belt												0	0	0
NoDesc	1	1	1	8	50	6				30	223	kill-skill	458	5	27	Frigid Sphere											helm												0	0	0
NoDesc	1	1	1	24		20				40	223	kill-skill	450	2	43	Hymn											amul	scep	scyh										0	0	0
NoDesc	1	1	1	40		33				50	223	kill-skill	981	2	11	Lionheart											aspe	nagi											0	0	0
NoDesc	1	1	1	56		46				60	223	kill-skill	680	5	49	Supernova											ring												0	0	0
NoDesc	1	1	1	72		60				70	223	kill-skill	763	2	15	Dire Charm											shld												0	0	0
NoDesc	1	1	1	20		17				40	224	reanimate-rand	2	1336	1553												weap	amul											0	0	0
NoDesc	1	1	1	80		66				50	224	reanimate-rand	5	1336	1553												weap	amul	ring	glov									0	0	0
NoDesc	1		1	48		40				40	217	oskill	30	39	46	Rain of Bombs											phlm												0	0	0
NoDesc	1	1	1	24		20				40	217	oskill	30	16	22	Rain of Bombs											h2h												0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		351	500												2hax	spea	bow	xbow	pham	scyh	nagi						0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		501	750												2hax	spea	bow	xbow	pham	scyh	nagi						0	0	0
NoDesc	1	1	1	80		60				9	206	dmg-max		751	1000												2hax	spea	bow	xbow	pham	scyh	nagi						0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		351	500												2hbx												0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		501	750												2hbx												0	0	0
NoDesc	1	1	1	80		60				9	206	dmg-max		751	1000												2hbx												0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		351	400												jave	tkni	taxe	pclb	pmac	axe	swor	2hax	bswd	ajav			0	0	0
NoDesc	1	1	1	80		60				9	206	dmg-max		401	500												jave	tkni	taxe	pclb	pmac	axe	swor	2hax	bswd	ajav			0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		351	400												knif	h2h	club	mace	crsd	scep		scrd					0	0	0
NoDesc	1	1	1	80		60				9	206	dmg-max		401	500												knif	h2h	club	mace	crsd	scep		scrd					0	0	0
NoDesc	1	1	1	80		80				82	206	dmg-max		351	500												bswd	2hsd	scrd	hamm	ajav	baxe		2hbx					0	0	0
NoDesc	1	1	1	80		60				9	206	dmg-max		501	750												bswd	2hsd	scrd	hamm	ajav	baxe		2hbx					0	0	0
NoDesc	1	1	1	56		46				90	223	att-skill	498	9	11	Mon Claw Tornado Effect											mele							orb	staf	wand			0	0	0
NoDesc	1	1	1	56		46				90	223	hit-skill	806	18	10	Mon Tknife											tkni	bow	xbow										0	0	0
NoDesc	1	1	1	56		46				90	223	hit-skill	628	6	30	Itemless Scorpion Blade											tkni												0	0	0
NoDesc				72		60				120	223	kill-skill	962	10	25	Item Deathstrikes											bow	xbow											0	0	0
NoDesc	1	1	1	72		60				120	223	att-skill	821	1	14	NTCS											nscy	aspe	nagi					orb	staf	wand			0	0	0
NoDesc	1	1	1	56		46				90	223	kill-skill	884	9	19	ATMG Sentry											weap							orb	staf	wand			0	0	0
NoDesc	1	1	1	56		46				90	223	kill-skill	507	12	15	Mon Flurry of Javelins											jave												0	0	0
NoDesc	1	1	1	72		60				120	223	kill-skill	779	15	20	Mon Safe Spike Nova											mele							orb	staf	wand			0	0	0
NoDesc	1	1	1	72		60				30	223	att-skill	832	15	5	Hammertime											mele							orb	staf	wand			0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	882	8	10	Player Dynamite											phlm												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	636	3	7	Silver Streak											xbow	nxbw											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	637	7	10	Exorcism											pham	pmac	pclb										0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	839	1	3	Blood Fury											azhm	azsd											0	0	0
NoDesc	1			48		40				99	217	oskill	13	1	16	Frag Shot											nxbw												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	57	4	14	Mana Tide Totem											nstf	nxbw	head	wand									0	0	0
NoDesc	1			48		40				33	217	oskill	58	4	14	Elemental Totem											nstf	nxbw	head	wand									0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	83	24	29	Totembound Guardian											nstf	nxbw	head	wand									0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	153	14	28	Nova Bomb											h2h	ishd											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	154	14	28	Immolation Bomb											h2h	ishd											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	119	22	30	Hailstorm											amul												0	0	0
NoDesc	1	1	1	72		60				30	223	kill-skill	119	4	46	Hailstorm											pspe	nagi											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	24	40	45	OHMAN											bow	xbow											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	236	12	16	Lightning Arena											amul												0	0	0
NoDesc	1	1	1	56		46				90	223	att-skill	436	15	38	Searing Glow											mele							orb	staf	wand			0	0	0
NoDesc	1	1	1	56		46				90	223	att-skill	312	50	22	Balefire											mele							orb	staf	wand			0	0	0
NoDesc	1	1	1	72		60				90	223	hit-skill	695	9	31	Shadow Blade											tkni												0	0	0
NoDesc	1	1	1	72		60				90	223	kill-skill	962	2	25	Item Deathstrikes											bow	xbow											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	688	4	9	Conquest											phlm												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	711	4	9	Death Shards											jave												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	351	6	11	Earthquake											pham	pmac	pclb	pspe									0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	884	5	7	ATMG Sentry											h2h	ishd											0	0	0
NoDesc	1	1	1	24		20				33	217	oskill	903	6	10	Arrow Swarm											bow	xbow											0	0	0
NoDesc	1	1	1	24		20				33	217	oskill	904	6	10	Clobber											mele												0	0	0
NoDesc	1	1	1	24		20				66	217	oskill	19	6	12	Black Lotus Strike											amul												0	0	0
NoDesc	1	1	1	24		20				66	217	oskill	20	6	12	Death Blossom											amul												0	0	0
NoDesc	1	1	1	24		20				66	217	oskill	840	6	12	Shock Flower											amul												0	0	0
NoDesc	1	1	1	24		20				66	217	oskill	68	11	14	Danse Macabre											h2h												0	0	0
NoDesc	1	1	1	24		20				66	217	oskill	263	6	13	Punisher											pzhm	pclb											0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	76	14	19	Wrath											pzhm												0	0	0
NoDesc	1	1	1	48		60				30	217	oskill	705	16	18	Vortex											stor												0	0	0
NoDesc	1	1	1	48		60				30	217	oskill	139	18	26	Diseased Cattle											stor												0	0	0
NoDesc	1	1	1	40		30				82	224	slow		6	10												weap												0	0	0
NoDesc	1	1	1	80		80				82	224	slow		11	20												weap												0	0	0
NoDesc	1	1	1	90		90				33	217	oskill	479	18	29	Kraken Stance											phlm												0	0	0
NoDesc	1	1	1	56		46				33	217	oskill	118	11	17	Reward Hounfor											nstf	head											0	0	0
NoDesc	1	1	1	80		80				44	224	slow		21	30												weap												0	0	0
NoDesc	1	1	1	72		60				41	223	kill-skill	118	1	5	Reward Hounfor											nscy												0	0	0
NoDesc	1	1	1	72		60				60	223	att-skill	114	2	1	NTMY											amul												0	0	0
NoDesc	1	1	1	72		60				62	223	gethit-skill	129	2	12	Innate Force Wall											belt												0	0	0
NoDesc	1	1	1	48		40				40	223	kill-skill	109	1	16	Innate Pain Wall											glov												0	0	0
NoDesc	1	1	1	56		46				42	223	att-skill	98	3	11	NTSB											pzhm												0	0	0
NoDesc	1	1	1	1		1				120	223	levelup-skill	455	100	57	Firedance											boot												0	0	0
NoDesc	1			80		80				80	223	hit-skill	472	2	28	Familiar											bow	xbow											0	0	0
NoDesc	1	1	1	56		46				62	223	att-skill	468	20	21	Miasma											mele							orb	staf				0	0	0
NoDesc	1	1	1	40		30				71	223	death-skill	645	100	10	Mind Wave											helm												0	0	0
NoDesc	1	1	1	72		60				3	223	kill-skill	832	7	6	Hammertime											weap							orb	staf	wand			0	0	0
NoDesc	1	1	1	40		30				82	224	extra-totems		1	1												nstf												0	0	0
NoDesc	1	1	1	80		60				66	224	maxminions		3	4												nstf												0	0	0
NoDesc	1	1	1	60		45				64	224	maxminions		1	2												wand	head	nstf										0	0	0
NoDesc	1	1	1	72		60				41	223	kill-skill	476	2	10	Mon Inflict Blackness											ring												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	15	2	7	Shunpo											nagi												0	0	0
NoDesc	1	1	1	24		20				60	217	oskill	1024	9	22	Phoenix Wave											staf	wand											0	0	0
NoDesc	1	1	1	1		1				33	217	oskill	1025	2	6	Splitfire											glov												0	0	0
NoDesc	1	1	1	24		20				60	217	oskill	1026	9	22	Stormfront											staf	wand											0	0	0
NoDesc	1	1	1	1		1				33	217	oskill	1027	2	6	New Static Spike											belt												0	0	0
NoDesc	1	1	1	24		20				60	217	oskill	1028	9	22	Avalanche											staf	wand											0	0	0
NoDesc	1	1	1	1		1				33	217	oskill	1029	2	6	Churel											boot												0	0	0
NoDesc	1	1	1	24		20				33	217	oskill	1030	4	15	Devouring Acid											glov												0	0	0
NoDesc	1	1	1	24		20				33	217	oskill	1031	4	15	Emerald Prison											glov												0	0	0
NoDesc	1	1	1	56		46				33	217	oskill	1032	2	8	Time Wave											hamm	mace						pham	pmac				0	0	0
NoDesc	1	1	1	1		1				33	217	oskill	1033	2	4	Char Slicer Blade											ring												0	0	0
NoDesc	1	1	1	24		20				24	217	oskill	1037	5	16	Psicrown											circ												0	0	0
NoDesc	1	1	1	72		60				33	217	oskill	1025	14	20	Splitfire											ring												0	0	0
NoDesc	1	1	1	72		60				33	217	oskill	1027	14	20	New Static Spike											ring												0	0	0
NoDesc	1	1	1	72		60				33	217	oskill	1029	14	20	Churel											ring												0	0	0
NoDesc	1	1	1	72		60				40	217	oskill	1030	17	26	Devouring Acid											amul												0	0	0
NoDesc	1	1	1	72		60				40	217	oskill	1031	17	26	Emerald Prison											amul												0	0	0
NoDesc	1	1	1	24		20				32	217	oskill	632	9	15	Fire Star											scep												0	0	0
NoDesc	1	1	1	24		20				32	217	oskill	566	9	15	Other Fire Cascade											glov												0	0	0
NoDesc	1	1	1	48		40				52	217	oskill	571	5	9	Other Shackles of Ice											glov												0	0	0
NoDesc	1	1	1	1		1				36	217	oskill	833	4	6	Bloodstar											staf												0	0	0
NoDesc	1	1	1	1		1				36	217	oskill	807	4	6	Flash											staf												0	0	0
NoDesc	1	1	1	1		1				36	217	oskill	1002	4	6	Venomous Spirit											staf												0	0	0
NoDesc	1	1	1	1		1				21	217	oskill	998	4	6	Frozen Soul											staf												0	0	0
NoDesc	1	1	1	72		60				42	217	oskill	789	17	21	Apocalypse											boot												0	0	0
NoDesc	1	1	1	48		40				19	217	oskill	824	13	21	Meteor Shower											helm							circ					0	0	0
NoDesc	1	1	1	48		40				19	217	oskill	825	13	21	Countdown											belt												0	0	0
NoDesc	1	1	1	48		40				19	217	oskill	826	13	21	Ball Lightning											glov												0	0	0
