#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
en94	\orange;Scroll of Enchantment: Weapon	\blue;Slow Target +10%\nMaximum Life -5%\n10% Chance to Cast Level 1 Corrupted Vines on Death Blow\n\gold;Corruptor\n\grey;Cube with a Hammer to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									invbsc				thng		-1
en95	\orange;Scroll of Enchantment: Weapon	\dgrey;Does not Work on Indestructible Items\n\blue;Item Becomes Ethereal\n\gold;Silver Point\n\grey;Cube with a Rare/Crafted Dagger to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									invbsc				thng		-1
et1	\red;Elixir of Concentration (Disabled)	Buff/Debuff/Cold Skill Duration +25% for 30 seconds	1	1	2		0	0	0									invpob				hpot		-1
ey2	\red;Elixir of Experience (Disabled)	+100% Experience for 30 seconds	1	1	2		0	0	0									invpog				hpot		-1
ey3	\red;Elixir of Greed (Disabled)	+150% Magic Find for 30 seconds	1	1	2		0	0	0									invpoy				hpot		-1
ey4	\red;Elixir of Wealth (Disabled)	+300% Gold Find for 30 seconds	1	1	2		0	0	0									invxyz				hpot		-1
ey9	\red;Elixir of Adrenaline (Disabled)	Cancels Running Skill Timers	1	1	2		0	0	0									invpotr				hpot		-1
eyz	Eye		1	1	2		0	0	0									inveye				body		-1
flg	Flag		1	2	2		0	0	0									invflag				body		-1
fng	Fang		1	1	2		0	0	0									invfang				body		-1
g$a	\purple;Chipped Onyx		1	1	2		1	0	0									invgsoa				gemq,gem0		-1
g$b	\purple;Flawed Onyx		1	1	2		5	0	0									invgsob				gemq,gem1		-1
g$c	\purple;Onyx		1	1	2		12	0	0									invgsoc				gemq,gem2		-1
g$d	\purple;Flawless Onyx		1	1	2		15	0	0									invgsod				gemq,gem3		-1
g$e	\purple;Perfect Onyx		1	1	2		18	0	0									invgsoe				gemq,gem4		-1
g34	The Golden Bird		1	2	2		0	0	0									invgbi	19			ques		-1
gc01	\orange;Ruby Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcRuby				thng		-1
gc02	\orange;Emerald Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcEmerald				thng		-1
gc03	\orange;Sapphire Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcSapphire				thng		-1
gc04	\orange;Topaz Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcTopaz				thng		-1
gc05	\orange;Diamond Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcDiamond				thng		-1
gc06	\orange;Amethyst Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcAmethyst				thng		-1
gc07	\orange;Skull Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcSkull				thng		-1
gc08	\orange;Rainbow Stone Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcRainbowStone				thng		-1
gc09	\orange;Bloodstone Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcBloodstone				thng		-1
gc10	\orange;Onyx Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcOnyx				thng		-1
gc11	\orange;Amber Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcAmber				thng		-1
gc12	\orange;Turquoise Cluster	(Right Click to Collect)	1	1	2		0	0	0									gemcTurquoise				thng		-1
gcb	\purple;Chipped Sapphire		1	1	2		1	0	0									invgsba				gems,gem0		-1
gcg	\purple;Chipped Emerald		1	1	2		1	0	0									invgsga				geme,gem0		-1
gcr	\purple;Chipped Ruby		1	1	2		1	0	0									invgsra				gemr,gem0		-1
gcv	\purple;Chipped Amethyst		1	1	2		1	0	0									invgsva				gema,gem0		-1
gcw	\purple;Chipped Diamond		1	1	2		1	0	0									invgswa				gemd,gem0		-1
gcy	\purple;Chipped Topaz		1	1	2		1	0	0									invgsya				gemt,gem0		-1
gfb	\purple;Flawed Sapphire		1	1	2		5	0	0									invgsbb				gems,gem1		-1
gfg	\purple;Flawed Emerald		1	1	2		5	0	0									invgsgb				geme,gem1		-1
gfr	\purple;Flawed Ruby		1	1	2		5	0	0									invgsrb				gemr,gem1		-1
gfv	\purple;Flawed Amethyst		1	1	2		5	0	0									invgsvb				gema,gem1		-1
gfw	\purple;Flawed Diamond		1	1	2		5	0	0									invgswb				gemd,gem1		-1
gfy	\purple;Flawed Topaz		1	1	2		5	0	0									invgsyb				gemt,gem1		-1
glb	\purple;Flawless Sapphire		1	1	2		15	0	0									invgsbd				gems,gem3		-1
gld	Gold		1	1	2	1	0	0	0									invgld				gold		-1
glg	\purple;Flawless Emerald		1	1	2		15	0	0									invgsgd				geme,gem3		-1
glr	\purple;Flawless Ruby		1	1	2		15	0	0									invgsrd				gemr,gem3		-1
glw	\purple;Flawless Diamond		1	1	2		15	0	0									invgswd				gemd,gem3		-1
gly	\purple;Flawless Topaz		1	1	2		15	0	0									invgsyd				gemt,gem3		-1
gob	'The Goblin King'\nEvent Award:		2	2	2		0	0	0									gobolino	255			grtz		-1
gpb	\purple;Perfect Sapphire		1	1	2		18	0	0									invgsbe				gems,gem4		-1
gpg	\purple;Perfect Emerald		1	1	2		18	0	0									invgsge				geme,gem4		-1
gpr	\purple;Perfect Ruby		1	1	2		18	0	0									invgsre				gemr,gem4		-1
gpv	\purple;Perfect Amethyst		1	1	2		18	0	0									invgsve				gema,gem4		-1
gpw	\purple;Perfect Diamond		1	1	2		18	0	0									invgswe				gemd,gem4		-1
gpy	\purple;Perfect Topaz		1	1	2		18	0	0									invgsye				gemt,gem4		-1
gsb	\purple;Sapphire		1	1	2		12	0	0									invgsbc				gems,gem2		-1
gsg	\purple;Emerald		1	1	2		12	0	0									invgsgc				geme,gem2		-1
gsr	\purple;Ruby		1	1	2		12	0	0									invgsrc				gemr,gem2		-1
gsv	\purple;Amethyst		1	1	2		12	0	0									invgsvc				gema,gem2		-1
gsw	\purple;Diamond		1	1	2		12	0	0									invgswc				gemd,gem2		-1
gsy	\purple;Topaz		1	1	2		12	0	0									invgsyc				gemt,gem2		-1
gzv	\purple;Flawless Amethyst		1	1	2		15	0	0									invgsvd				gema,gem3		-1
hnrx	Cube Reagent\n\orange;Mark of Infusion	\yellow;which receive Double Bonuses from Mystic Orbs\nHonorifics are Blank Items with Maximum Sockets\n\grey;Cube with Magic Weapon/Armor to create Honorific Item\n	1	1	2		0	0	0									cuscross				thng		-1
hp1	Minor Healing Potion	Duration: 7 seconds\nRegenerates 10% of Maximum Life (up to 15 000) per second	1	1	2		0	0	0									invhp1				hpot		-1
hp2	Light Healing Potion	Duration: 7 seconds\nRegenerates 11% of Maximum Life (up to 15 000) per second	1	1	2		0	0	0									invhp2				hpot		-1
hp3	Healing Potion	Duration: 7 seconds\nRegenerates 12% of Maximum Life (up to 15 000) per second	1	1	2		0	0	0									invhp3				hpot		-1
hp4	Greater Healing Potion	Duration: 7 seconds\nRegenerates 12.5% of Maximum Life (up to 15 000) per second	1	1	2		0	0	0									invhp4				hpot		-1
hp5	Super Healing Potion	Duration: 7 seconds\nRegenerates 13% of Maximum Life (up to 15 000) per second	1	1	2		0	0	0									invhp5				hpot		-1
hpf	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invrpl				hpot		-1
hpo	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invrps				hpot		-1
hrb	Herb		1	1	2		0	0	0									invhrb				herb		-1
hrn	Horn		1	1	2		0	0	0									invhorn				body		-1
hrt	Heart		1	1	2		0	0	0									invhrt				body		-1
htor	\gold;Heroic Torch	Cube to Create Class Charm	1	2	2		0	0	0									invtrch				thng		-1
ibk	Tome of Identify		1	2	2	1	0	0	0									invrbk				book		-1
ice	Keep it to thaw Anya\nMalah's Potion		1	1	2		0	0	0									invxyz	32			ques		-1
ir01	Quest Item\n\gold;Charged Riftstone (\green;1\gold;)	\dgrey;- Transmute -\n	1	1	2		0	0	0									ChargedRunestoneG				thng		-1
ir02	Quest Item\n\gold;Charged Riftstone (\green;2\gold;)	\dgrey;- Transmute -\n\n\green;Monster Heroes may spawn\n\n\grey;Elemental Resists: +3%\nDamage: +10%\nLife: +20%\n	1	1	2		0	0	0									ChargedRunestoneG				thng		-1
ir03	Quest Item\n\gold;Charged Riftstone (\green;3\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes may spawn\n\green;Cannot be Chilled or Frozen\n\n\grey;Elemental Resists: +6%\nDamage: +20%\nLife: +40%\n	1	1	2		0	0	0									ChargedRunestoneG				thng		-1
ir04	Quest Item\n\gold;Charged Riftstone (\green;4\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes may spawn\n\green;Immune to Crowd Control, Max Slow Effect: 25%\n\grey;Cannot be Chilled or Frozen\n\nElemental Resists: +9%\nDamage: +30%\nLife: +60%\n	1	1	2		0	0	0									ChargedRunestoneG				thng		-1
ir05	Quest Item\n\gold;Charged Riftstone (\green;5\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes may spawn\n\green;Immune to Crushing Blow, 50% Less Poison Duration\n\grey;Immune to Crowd Control, Max Slow Effect: 25%\nCannot be Chilled or Frozen\n\nElemental Resists: +12%\nDamage: +40%\nLife: +80%\n	1	1	2		0	0	0									ChargedRunestoneG				thng		-1
ir06	Quest Item\n\gold;Charged Riftstone (\orange;1\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes and Champions may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\n\green;Absorb 50% Fire, Cold and Lightning\n\grey;Cannot be Chilled or Frozen\n\nElemental Resists: +15%\nDamage: +50%\nLife: +100%\n	1	1	2		0	0	0									ChargedRunestoneY				thng		-1
ir07	Quest Item\n\gold;Charged Riftstone (\orange;2\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes and Champions may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\n\grey;Absorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n\green;Dimensional Tear\n\n\grey;Elemental Resists: +18%\n\green;Monster Density: +10%\n\grey;Damage: +60%\nLife: +120%\n	1	1	2		0	0	0									ChargedRunestoneY				thng		-1
ir08	Quest Item\n\gold;Charged Riftstone (\orange;3\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes and Champions may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\nAbsorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n\green;50% Leech Resistance\n\grey;Dimensional Tear\n\nElemental Resists: +21%\nMonster Density: +10%\nDamage: +70%\nLife: +140%\n	1	1	2		0	0	0									ChargedRunestoneY				thng		-1
ir09	Quest Item\n\gold;Charged Riftstone (\orange;4\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes and Champions may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\nAbsorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n\green;+70% Movement Speed\n\grey;50% Leech Resistance\nDimensional Tear\n\green;Curse Redux\n\n\grey;Elemental Resists: +24%\nMonster Density: +10%\nDamage: +80%\nLife: +160%\n	1	1	2		0	0	0									ChargedRunestoneY				thng		-1
ir10	Quest Item\n\gold;Charged Riftstone (\orange;5\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes and Champions may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\nAbsorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n+70% Movement Speed\n50% Leech Resistance\n\green;No Monster Corpses\n\grey;Dimensional Tear\nCurse Redux\n\nElemental Resists: +27%\nMonster Density: +10%\nDamage: +90%\nLife: +180%\n	1	1	2		0	0	0									ChargedRunestoneY				thng		-1
ir11	Quest Item\n\gold;Charged Riftstone (\red;6\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes, Champions and Sovereigns may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\nAbsorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n+70% Movement Speed\n50% Leech Resistance\nNo Monster Corpses\n\green;Empowered Skills\n\grey;Dimensional Tear\nCurse Redux\n\nElemental Resists: +30%\nMonster Density: +10%\n\green;Pack Size: +20%\n\grey;Damage: +100%\nLife: +200%\n	1	1	2		0	0	0									ChargedRunestoneR				thng		-1
ir12	Quest Item\n\gold;Charged Riftstone (\red;7\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes, Champions and Sovereigns may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\n\green;Reduce Player Avoid and Block on Hit\n\grey;Absorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n+70% Movement Speed\n50% Leech Resistance\nNo Monster Corpses\nEmpowered Skills\nDimensional Tear\nCurse Redux\n\nElemental Resists: +33%\nMonster Density: +10%\nPack Size: +20%\nDamage: +110%\nLife: +220%\n	1	1	2		0	0	0									ChargedRunestoneR				thng		-1
ir13	Quest Item\n\gold;Charged Riftstone (\red;8\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes, Champions and Sovereigns may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\n\green;Gain 200% of Physical Damage as Elemental\n\grey;Reduce Player Avoid and Block on Hit\nAbsorb 50% Fire, Cold and Lightning\nCannot be Chilled or Frozen\n+70% Movement Speed\n50% Leech Resistance\nNo Monster Corpses\nEmpowered Skills\nDimensional Tear\nCurse Redux\n\nElemental Resists: +36%\nMonster Density: +10%\nPack Size: +20%\nDamage: +120%\nLife: +240%\n	1	1	2		0	0	0									ChargedRunestoneR				thng		-1
ir14	Quest Item\n\gold;Charged Riftstone (\red;9\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes, Champions and Sovereigns may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\nGain 200% of Physical Damage as Elemental\nReduce Player Avoid and Block on Hit\nAbsorb 50% Fire, Cold and Lightning\n\green;Pierce 100% Elemental Resists\n\grey;Cannot be Chilled or Frozen\n+70% Movement Speed\n50% Leech Resistance\nNo Monster Corpses\nEmpowered Skills\nDimensional Tear\nCurse Redux\n\nElemental Resists: +40%\nMonster Density: +10%\nPack Size: +20%\nDamage: +130%\nLife: +260%\n	1	1	2		0	0	0									ChargedRunestoneR				thng		-1
ir15	Quest Item\n\gold;Charged Riftstone (\red;10\gold;)	\dgrey;- Transmute -\n\n\grey;Monster Heroes, Champions and Sovereigns may spawn\nImmune to Crushing Blow, 50% Less Poison Duration\nImmune to Crowd Control, Max Slow Effect: 25%\nGain 200% of Physical Damage as Elemental\nReduce Player Avoid and Block on Hit\nAbsorb 50% Fire, Cold and Lightning\nPierce 100% Elemental Resists\nCannot be Chilled or Frozen\n+70% Movement Speed\n50% Leech Resistance\nNo Monster Corpses\nEmpowered Skills\nDimensional Tear\nCurse Redux\n\green;Nemesis\n\n\n\grey;Elemental Resists: +45%\nMonster Density: +40%\nPack Size: +20%\nDamage: +150%\nLife: +300%\n	1	1	2		0	0	0									ChargedRunestoneR				thng		-1
ir70	\grey;Quest Item\n\gold;Whisper of the Damned	Transmute three Whispers to receive the Call of the Damned	1	1	2		0	0	0									skullstar				thng		-1
ir75	\grey;Quest Item\n\gold;Call of the Damned	\red;Works only on Hell difficulty\n\grey;Right click to answer the call of the Damned	1	1	2		120	0	0									invrsc				thng		-1
ir76	Bone Chimes		1	2	2		120	0	0									bonechimes	255			grtz		-1
ir81	\orange;Occult Effigy\nCelestial Wind	\blue;+10 Required Level\nSet Movement Speed to 40%\n\grey;Cube with Boots to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir82	\orange;Occult Effigy\nSigil of Absolution	\blue;(Max 2 Uses per Item)\nRequirements +25%\n-5 Required Level\n\grey;Cube with Any Weapon/Armor to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir83	\orange;Occult Effigy\nPath of Brutality	\blue;+10 Required Level\nItem Becomes (Your Class Only)\nTransforms every +1 to All Skills to +3% Deadly Strike\n\grey;Cube with Unique Ring/Amulet to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir84	\orange;Occult Effigy\nEmpyrean Touch	\blue;+10 Required Level\nItem Becomes Ethereal\n\grey;Cube with Any Weapon/Armor to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir85	\orange;Occult Effigy\nElemental Ire	\blue;+10 Required Level\nAdds 40-60 Lightning Damage\nAdds 40-60 Fire Damage\n\grey;Cube with a Quiver to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir86	\orange;Occult Effigy\nBreath of Thaumaturgy	\blue;+25 Required Level\nItem can be blessed Again\n\grey;Cube with a Blessed Crafted Weapon/Armor to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir87	\orange;Occult Effigy\nElemental Dominion	\blue;+10 Required Level\nAdds 75-125 Cold Damage\nAdds 75-125 Lightning Damage\nAdds 75-125 Fire Damage\n\grey;Cube with a Zero Socket Weapon to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir88	\orange;Occult Effigy\nArcane Hunger	\blue;+10 Required Level\n(Max 1 Use per Item)\nItem Cannot be Unsocketed\nAll Life Leech transformed to +20% Spell Damage\n\grey;with at least 15% Life Leech to Add Bonus\nCube with a One Handed Weapon\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir89	\orange;Occult Effigy\nDark Summoning	\blue;+10 Required Level\n1% Reanimate as: Random Monster\n\grey;Cube with Gloves to Add Bonus\n\nCube Reagent	1	1	2		0	0	0									OccultOrb				thng		-1
ir91	Quest Item\n\gold;Dream Fragment (1)	And most importantly: to what purpose?\n\nclosely match our own. I wonder what eldritch sorcery is involved here.\non Sanctuary. They appear to be terraforming these dimensions to\nYet the creatures I have encountered here clearly did not originate\n\nThese worlds are both familliar and different at the same time.\n	1	1	2		0	0	0									DreamFragment				thng		-1
ir92	Quest Item\n\gold;Dream Fragment (2)	Witness me, Ancestors. I who lived honorable and died like a fool.\n\nThe one so closely aligned to a line from the sky to the Arreat Summit.\nCould not make much of it, but a star marked there caught my eye.\nOne of the mages I slew was carrying the fragment of a scroll.\n\nno council. This lack of preparation will now be my end.\nI entered the Rift like an impetuous whelp, seeking glory and heeding\nThe filth crumbles swiftly before my axe, but there is no end in sight.\n	1	1	2		0	0	0									DreamFragment				thng		-1
ir93	Quest Item\n\gold;Dream Fragment (3)	have the upper hand, should the worst come to pass.\nI imprint this knowledge into my essence so my fellow priests can\n\nThis has yielded nothing yet for the fiends are not willing to converse.\nand thus gain a rudimentary understanding of their language.\nI managed to assimilate the souls of enough of these creatures\n\nThe strands of time flow crooked here, it is hard to focus.\nyielded something worthwhile today. Or was it yesterday?\nNavigating this twisted maze, through time and space, has finally\n	1	1	2		0	0	0									DreamFragment				thng		-1
ir94	Quest Item\n\gold;Dream Fragment (4)	The Keey is not enough! The Door first and then the Command. Yes! Yes!\n\nVery powerful, very strong. Live! Live! No paain and promise I keep!\n\nSomething for you I am maaking. Again, not kill Gharbad, live and give good.\n\nPleease, no hurt, no kill. Keep alive and next time good bring to you.\n	1	1	2		0	0	0									DreamFragment				thng		-1
ir95	Quest Item\n\gold;Dream Fragment (5)	Do not. Fail me.\n\nShould he fail, you must protect the Conclave at all costs.\n\nopen to a counter-attack.\nwill soon assault their world directly. This could leave him\nSamael has his orders, but he is reckless. Doubtless, he\n\nYou will be instrumental to the second phase of my plan.\n\nPhoboss,\n	1	1	2		0	0	0									DreamFragment				thng		-1
ir96	Quest Item\n\gold;Star Chart (1)	Until the chart is restored it cannot be read\n\nA piece of a scroll, illustrating the night sky\n	1	1	2		0	0	0									StarChart1				thng		-1
ir97	Quest Item\n\gold;Star Chart (2)	Until the chart is restored it cannot be read\n\nA piece of a scroll, illustrating the night sky\n	1	1	2		0	0	0									StarChart2				thng		-1
ir98	Quest Item\n\gold;Star Chart (3)	Until the chart is restored it cannot be read\n\nA piece of a scroll, illustrating the night sky\n	1	1	2		0	0	0									StarChart3				thng		-1
ir99	Quest Item\n\gold;Star Chart (4)	Until the chart is restored it cannot be read\n\nA piece of a scroll, illustrating the night sky\n	1	1	2		0	0	0									StarChart4				thng		-1
ir9X	Quest Item\n\gold;Completed Star Chart	Further investigation of the most powerful denizens of the Labyrinth could reveal more\n\nThe scroll must be a guide to this world, yet the instructions are unknown to you\n\n\dgrey;|\?_   &SQ' ZV'' VZ'''    _>/-   NY.***UN XZ.**UN WS\/T.*UN\n\n\grey;one of the celestial bodies is circled in red ink, with a line of runes adjacent:\nThe full chart presents an incredibly detailed overview of the night sky\n	2	2	2		0	0	0									completedchart				thng		-1
isc	Scroll of Identify		1	1	2		0	0	0									invrsc				scro		-1
j34	A Jade Figurine		1	2	2		0	0	0									invjbi	19			ques		-1
jaw	Jawbone		1	1	2		0	0	0									invjaw				body		-1
jcat	\gold;Catalyst of Jewelcraft	83\nJewelcrafting: \nYou must charge your catalyst to use it.\n\nCatalyst + Arcane Crystals (max 10) \n--> Catalyst (+5-50 Charges)\n\nCatalyst + Any Jewel\n--> Catalyst (-1 Charge) + Crafted Jewel\n\nYou can cube your catalyst by itself to\nselect a different affix.\n\nCatalyst\n--> Catalyst (rerolled Affix)\n	1	1	2		0	0	0									jewelcataoff	255			thng		-1
jew	Jewel		1	1	2		0	0	0									invgswe				jewl		-1
k@k	The Book of Lies		1	1	2		0	0	0									invsbk2	255			grtz		-1
kazm	\grey;Quest Item\n\gold;Key of Sin	\blue;Summon a Portal to The Realm of Sin...	1	2	2		115	0	0									invmph				thng		-1
kbel	\grey;Quest Item\n\gold;Key of Lies	\blue;Summon a Portal to The Realm of Lies...	1	2	2		125	0	0									invmph				thng		-1
key	Key		1	1	2	1	0	0	0									invkey				key		-1
kfau	\grey;Quest Item\n\gold;Mind Warp	\blue;Open a Rift to Fauztinville...	1	1	2		125	0	0									invrsc				thng		-1
kpac	\orange;Cherry		1	1	2		120	0	0									cherries				thng		-1
ksco	Gaya Wand		2	2	2		130	0	0									bobross				thng		-1
ktax	\orange;Pulsating Worldstone Shard	\yellow;- Transmute -\n\grey;will forge a new world and our children will know peace.''\n''...and that is why neither of our brethren will find us here. We\n\n\dgrey;with fractured memories from long ago\nAs you touch the crystal your mind is filled	1	1	2		0	0	0									invss1				thng		-1
ktbx	\orange;Pulsating Worldstone Shard	\yellow;- Transmute -\n\grey;... nothing more than an attempt to explain the unfathomable.''\n''The Veil? Inarius surely you haven't succumbed to Itherael's prophecies.\n\nConflict and the dangers beyond the Veil.''\n''A Sanctuary, forevermore. Free from the Eternal	1	1	2		0	0	0									invss1				thng		-1
ktcx	\orange;Pulsating Worldstone Shard	\yellow;- Transmute -\n\grey;worlds, dimensions, are but a grain of sand in the universe.''\n''Lilith... the High Heavens, Burning Hells, Sanctuary. These\n\nour worlds. What came before is irrelevant!''\n''The Stone has been, is, and will be the axis of	1	1	2		0	0	0									invss1				thng		-1
ktdx	\orange;Pulsating Worldstone Shard	\yellow;- Transmute -\n\grey;sure what lurks just beyond our understanding''\nsafe in the sea of possibilities, yet we can't be\nThe Worldstone has existed since the Dawn of Time and kept us\n''There are many more worlds than those upon which we have stood.	1	1	2		0	0	0									invss1				thng		-1
ktex	\orange;Pulsating Worldstone Shard	\yellow;- Transmute -\n\grey;This shard is the key, its full potential must be unlocked.\n\nIt has exposed us all to an even greater threat.\nSanctuary to the direct influence of Heaven and Hell.\nThe destruction of the Worldstone has not only exposed\n\n\dgrey;...	1	1	2		0	0	0									invss1				thng		-1
ktfx	\orange;Pulsating Worldstone Shard	It which is a splinter of the spirit in a land Unformed\n\nIt which is of many and may cleanse the soul\n\nIt which is of the brother, savior and sacrifice\n\nIt which can manifest their son and his disciple\n\nIt which bears the writings of genesis	1	1	2		0	0	0									invss1				thng		-1
ktgx	\orange;Pulsating Worldstone Crystal	The Way will be made clear, stand ready\n\nTaha Great Rune\nGreater Signet of Learning\nIt must now be imbued with Knowledge and Arcana\n\n\dgrey;The Worldstone crystal has been reforged	1	1	2		0	0	0									invss3				thng		-1
ktox	\grey;Quest Item\n\gold;Dimensional Link	\red;Only works in Act 5\n\blue;Summon a Portal to the Edge of Nothingness...	1	1	2		135	0	0									invrsc				thng		-1
ktpx	\grey;Quest Item\n\gold;Otherworldly Link	\red;Only works in Act 5\n\blue;Summon a Portal to the Dimensional Plane...	1	1	2		130	0	0									invrsc				thng		-1
ktxx	\grey;Cube Reagent\n\gold;Ascendant Riftwalker Essence	\blue;Maximum Elemental Resists +1%\n\grey;Cube with your Riftwalker's Eye to Add Bonus\n	1	1	2		0	0	0									Riftwalker3				thng		-1
ktyx	\grey;Cube Reagent\n\gold;Greater Riftwalker Essence	\blue;+1 to All Skill Levels\n\grey;Cube with your Riftwalker's Eye to Add Bonus\n	1	1	2		0	0	0									Riftwalker2				thng		-1
ktzx	\gold;Riftwalker's Eye		1	1	2		105	0	0									evileye	255			grtz		-1
l@l	\grey;Quest Item\n\gold;Skinrender's Sigil	Cube All 5 Sigils with Ring of the Five\n	1	1	2		0	0	0									ring01				thng		-1
leek	:leek:	65\n- Runewords can now be corrupted\n	1	2	2		0	0	0									leek				thng		-1
lms	'The Last Man Standing'\nEvent Award:		2	2	2		0	0	0									lastman	255			grtz		-1
lok	Crystalline Flame Medallion		1	1	2		0	0	0									invvip	255			grtz		-1
ltbx	\orange;(Restored)\nTreasure of Fiacla Gear	Transmute in the Cube to Open	2	2	2		0	0	0									illbeback				loot		-1
luv	The Black Tower Key		1	2	2		0	0	0									invmph	20			key		-1
m@m	\grey;Quest Item\n\gold;Spinecracker's Sigil	Cube All 5 Sigils with Ring of the Five\n	1	1	2		0	0	0									ring03				thng		-1
mec	Cube Reagent\n\orange;Meditation Candle		1	1	2		0	0	0									invcndl				thng		-1
mp1	Minor Mana Potion	Duration: 7 seconds\nRegenerate Mana +100%	1	1	2		0	0	0									invmp1				mpot		-1
mp2	Light Mana Potion	Duration: 7 seconds\nRegenerate Mana +125%	1	1	2		0	0	0									invmp2				mpot		-1
mp3	Mana Potion	Duration: 7 seconds\nRegenerate Mana +150%	1	1	2		0	0	0									invmp3				mpot		-1
mp4	Greater Mana Potion	Duration: 7 seconds\nRegenerate Mana +175%	1	1	2		0	0	0									invmp4				mpot		-1
mp5	Super Mana Potion	Duration: 7 seconds\nRegenerate Mana +200%	1	1	2		0	0	0									invmp5				mpot		-1
mpf	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbpl				mpot		-1
mpo	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbps				mpot		-1
mss	Mephisto's Soulstone		1	1	2		0	0	0									invmss	23			ques		-1
o@o	\grey;Quest Item\n\gold;Eyegouger's Sigil	Cube All 5 Sigils with Ring of the Five\n	1	1	2		0	0	0									ring06				thng		-1
obox	\red;Corrupted Treasure	(Better items and more gold cost the higher the rune)\nRestore Gold Cost: 20,000 - 500,000\nCube with Arcane Crystal and Enchanted Rune to Restore	2	2	2		0	0	0									illbeblack				loot		-1
